STARTcounty,agr_share_1831,NrGentry,mills,copyhold_count_1850,market_1600,valordummy,mill,perc_catholics_1800,ind_share_1831
BUCKINGHAMSHIRE,.83240223,1,0,,,1,0,0,.16759777
BUCKINGHAMSHIRE,.74712646,2,0,,,0,0,0,.12643678
BUCKINGHAMSHIRE,.80487806,3,0,,,1,0,0,.032520324
BUCKINGHAMSHIRE,.640625,1,0,9,,0,0,0,.140625
BUCKINGHAMSHIRE,.76086956,1,0,2,,0,0,0,.13043478
BUCKINGHAMSHIRE,1,0,0,,,0,0,0,0
BUCKINGHAMSHIRE,1,0,0,,,1,0,0,0
BUCKINGHAMSHIRE,.66457683,2,0,4,,1,0,.0027510317,.19122256
BUCKINGHAMSHIRE,.72881359,0,0,1,,1,0,.0041322312,.20338982
BUCKINGHAMSHIRE,1,0,0,1,,0,0,.02631579,0
BUCKINGHAMSHIRE,.67948717,0,0,,,0,0,0,.11538462
BUCKINGHAMSHIRE,.81294966,0,0,,,0,0,.0034188034,.064748198
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.8125,1,0,11,,0,0,0,.15000001
BUCKINGHAMSHIRE,.9054054,0,0,,,0,0,0,.027027028
BUCKINGHAMSHIRE,.5854342,4,0,,0,1,0,0,.28851542
BUCKINGHAMSHIRE,.97435898,1,0,,,0,0,0,0
BUCKINGHAMSHIRE,.89610392,1,0,,,0,0,0,.064935066
BUCKINGHAMSHIRE,.9074074,0,0,,,0,0,0,.09259259
BUCKINGHAMSHIRE,.89873415,0,0,,,1,0,0,.088607594
BUCKINGHAMSHIRE,.75949365,1,0,,,1,0,0,.17721519
BUCKINGHAMSHIRE,.87356323,0,0,,,1,0,0,.10344828
BUCKINGHAMSHIRE,.9375,1,0,,,1,0,0,.0625
BUCKINGHAMSHIRE,.85882354,0,0,,0,1,0,0,.070588239
BUCKINGHAMSHIRE,.78301889,0,0,,,0,0,.0026178011,.1509434
BUCKINGHAMSHIRE,.87654322,0,0,,,0,0,0,.074074075
BUCKINGHAMSHIRE,.64741641,0,0,,0,1,0,0,.19148937
BUCKINGHAMSHIRE,.53015077,1,0,,0,1,0,0,.25125629
BUCKINGHAMSHIRE,.7883212,0,0,,,1,0,.088709675,.16058394
BUCKINGHAMSHIRE,.83177572,0,0,,,0,0,0,.10903427
BUCKINGHAMSHIRE,.66857141,1,0,,,1,0,0,.12
BUCKINGHAMSHIRE,.66666669,0,0,,,1,0,0,.17948718
BUCKINGHAMSHIRE,.1816839,0,0,4,1,1,0,.0023359938,.37666175
BUCKINGHAMSHIRE,.64999998,0,0,,,0,0,0,.22857143
BUCKINGHAMSHIRE,.52380955,0,0,,,1,0,0,.047619049
BUCKINGHAMSHIRE,,0,0,,,1,0,,
BUCKINGHAMSHIRE,.8888889,0,0,,,0,0,0,.11111111
BUCKINGHAMSHIRE,.58823532,0,0,2,,0,0,0,.20588236
BUCKINGHAMSHIRE,.77611941,2,0,,,1,0,0,.029850746
BUCKINGHAMSHIRE,.66666669,1,0,1,,1,0,0,.12698413
BUCKINGHAMSHIRE,.65040648,2,0,,,0,0,0,.19105691
BUCKINGHAMSHIRE,.80000001,0,0,,,0,0,0,.175
BUCKINGHAMSHIRE,.7037037,0,0,,,1,0,0,.037037037
BUCKINGHAMSHIRE,.65363127,0,0,,,1,0,0,.12849163
BUCKINGHAMSHIRE,.78861791,2,0,,,0,0,0,.18699187
BUCKINGHAMSHIRE,.72580647,1,0,,,0,0,0,.16129032
BUCKINGHAMSHIRE,.54368931,5,0,,1,1,0,0,.27961165
BUCKINGHAMSHIRE,.89411765,1,0,,,1,0,0,.082352944
BUCKINGHAMSHIRE,.76744187,0,0,,,0,0,0,.11627907
BUCKINGHAMSHIRE,.70689654,0,0,,,1,0,0,.077586204
BUCKINGHAMSHIRE,.59090906,2,0,3,,1,0,0,.25757575
BUCKINGHAMSHIRE,.68421054,0,0,,,0,0,0,0
BUCKINGHAMSHIRE,.86206895,0,0,,,1,0,0,.05172414
BUCKINGHAMSHIRE,.79591835,0,0,,,0,0,0,.1122449
BUCKINGHAMSHIRE,.46496814,3,0,8,,0,0,0,.20764332
BUCKINGHAMSHIRE,.88571429,0,0,,,0,0,0,.047619049
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.78125,0,0,,,0,0,0,.0625
BUCKINGHAMSHIRE,.67787117,1,0,10,,1,0,0,.13445379
BUCKINGHAMSHIRE,.89024389,1,0,,,0,0,0,.085365854
BUCKINGHAMSHIRE,.47619048,0,0,,,0,0,0,.30158731
BUCKINGHAMSHIRE,.63450295,0,0,,,1,0,0,.18128654
BUCKINGHAMSHIRE,.53302962,0,0,6,0,1,0,0,.28246012
BUCKINGHAMSHIRE,.32740501,1,1,3,0,1,1,0,.40501213
BUCKINGHAMSHIRE,.60000002,0,0,,,0,0,0,.1
BUCKINGHAMSHIRE,.53488374,0,0,,,1,0,.013874066,.19534884
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.14345992,0,0,,1,1,0,0,.64135021
BUCKINGHAMSHIRE,.40155038,6,0,5,1,1,0,.00035511365,.34108528
BUCKINGHAMSHIRE,.47999999,0,0,,,0,0,0,.22
BUCKINGHAMSHIRE,.49019608,2,0,,,1,0,0,.30065361
BUCKINGHAMSHIRE,.47988507,3,1,5,0,0,1,0,.16666667
BUCKINGHAMSHIRE,.55756205,0,0,1,,1,0,.049447659,.34085777
BUCKINGHAMSHIRE,.22139673,4,0,1,1,1,0,0,.44576523
BUCKINGHAMSHIRE,.097035043,0,0,18,,0,0,0,.58221024
BUCKINGHAMSHIRE,,0,0,12,,0,0,,
BUCKINGHAMSHIRE,.8974359,2,0,1,,1,0,.0058823531,.1025641
BUCKINGHAMSHIRE,,1,0,1,,0,0,,
BUCKINGHAMSHIRE,.29545453,0,0,,,0,0,0,.38636363
BUCKINGHAMSHIRE,.81981981,0,0,,,1,0,.0090497741,.054054055
BUCKINGHAMSHIRE,.92957747,0,0,,,0,0,.019685039,.028169014
BUCKINGHAMSHIRE,.62721896,2,0,,0,1,0,0,.20118344
BUCKINGHAMSHIRE,.73000002,2,0,,,1,0,0,.1
BUCKINGHAMSHIRE,.28386453,0,0,,1,1,0,0,.39143425
BUCKINGHAMSHIRE,.62874252,0,0,,,1,0,.0012771392,.14371258
BUCKINGHAMSHIRE,,3,0,,0,1,0,,
BUCKINGHAMSHIRE,.30909091,0,0,,,1,0,0,.2
BUCKINGHAMSHIRE,.4921875,0,0,,1,1,0,0,.2421875
BUCKINGHAMSHIRE,.3416149,2,0,,,1,0,.00927357,.086956523
BUCKINGHAMSHIRE,.7927928,0,0,,,1,0,.016129032,.072072074
BUCKINGHAMSHIRE,.37739131,2,0,,,0,0,0,.31652173
BUCKINGHAMSHIRE,.796875,0,0,,,0,0,0,.109375
BUCKINGHAMSHIRE,.61038959,8,0,,0,1,0,0,.26406926
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.091539532,0,0,,0,1,0,.00029931159,.44660193
BUCKINGHAMSHIRE,.61576355,0,0,1,,0,0,0,.21182266
BUCKINGHAMSHIRE,.80434781,0,0,1,,0,0,0,.17391305
BUCKINGHAMSHIRE,.92063493,0,0,5,,0,0,0,.079365082
BUCKINGHAMSHIRE,.72340423,0,0,,,1,0,0,.04255319
BUCKINGHAMSHIRE,.52750808,2,0,,0,0,0,0,.16181229
BUCKINGHAMSHIRE,.69565219,1,0,,,1,0,0,.30434781
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.40654206,0,0,,,1,0,0,.28971961
BUCKINGHAMSHIRE,.80851066,0,0,,,0,0,.038674034,.12765957
BUCKINGHAMSHIRE,.5955056,1,0,,,0,0,0,.12359551
BUCKINGHAMSHIRE,.72209567,2,0,16,,0,0,0,.21412301
BUCKINGHAMSHIRE,.53650796,4,0,,0,1,0,.0068434561,.13968255
BUCKINGHAMSHIRE,.47096774,4,0,4,0,1,0,0,.19139785
BUCKINGHAMSHIRE,.55140185,4,0,,,1,0,.0087064672,.37383178
BUCKINGHAMSHIRE,.41826922,4,0,1,0,0,0,0,.33173078
BUCKINGHAMSHIRE,.41666666,0,0,9,,1,0,0,.21111111
BUCKINGHAMSHIRE,.70588237,1,0,,,1,0,0,.10588235
BERKSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.48312235,0,0,,0,1,0,.00061614293,.44092828
BUCKINGHAMSHIRE,.46596858,2,0,,,0,0,0,.2303665
BUCKINGHAMSHIRE,.65384614,1,0,,,0,0,0,.1923077
BUCKINGHAMSHIRE,.86597937,2,0,,,1,0,.39229023,.13402061
BUCKINGHAMSHIRE,,2,0,,1,1,0,,
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,,1,0,,,0,0,,
BUCKINGHAMSHIRE,.63030303,0,0,,0,1,0,0,.19393939
BUCKINGHAMSHIRE,.66666669,0,0,,,1,0,0,.16666667
BUCKINGHAMSHIRE,.765625,0,0,,,0,0,0,.15625
BUCKINGHAMSHIRE,.81481481,0,0,,,1,0,0,.09259259
BUCKINGHAMSHIRE,.6878981,2,0,,,1,0,.013377926,.12738854
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.85714287,1,0,,,0,0,0,0
BUCKINGHAMSHIRE,.86538464,0,0,,,1,0,0,.13461539
BUCKINGHAMSHIRE,.65600002,0,0,1,,0,0,.0020120724,.12
BUCKINGHAMSHIRE,.74222225,0,0,,,1,0,0,.2
BUCKINGHAMSHIRE,.75438595,0,0,,,1,0,0,.052631579
BUCKINGHAMSHIRE,.47441861,2,0,,,0,0,0,.26976743
BUCKINGHAMSHIRE,.8035714,0,0,,,1,0,0,0
BUCKINGHAMSHIRE,.82608694,0,0,,,1,0,0,.065217391
BUCKINGHAMSHIRE,,0,0,,,1,0,,
BUCKINGHAMSHIRE,.58333331,0,0,,,0,0,0,0
BUCKINGHAMSHIRE,.28644314,2,0,,1,1,0,.0020946064,.34402332
BUCKINGHAMSHIRE,.78082192,0,0,,,1,0,0,.15068494
BUCKINGHAMSHIRE,.75,0,0,,,1,0,0,0
BUCKINGHAMSHIRE,.4921875,4,0,,,0,0,0,.2421875
BUCKINGHAMSHIRE,.63725489,0,0,,,0,0,0,.17647059
BUCKINGHAMSHIRE,.69999999,0,0,,,0,0,0,.30000001
BUCKINGHAMSHIRE,.56790125,1,0,,,0,0,.015564202,.2345679
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.68817204,0,0,,,1,0,0,.15053764
BUCKINGHAMSHIRE,.54838711,0,0,,,0,0,0,.32258064
BUCKINGHAMSHIRE,.8125,0,0,,,0,0,0,.1875
BUCKINGHAMSHIRE,.76811594,1,0,,,0,0,0,.1884058
BUCKINGHAMSHIRE,.71428573,1,0,,,1,0,0,.1632653
BUCKINGHAMSHIRE,,3,0,,,1,0,,
BUCKINGHAMSHIRE,1,0,0,,,0,0,0,0
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.78787881,1,0,,,0,0,.94736844,.060606062
BUCKINGHAMSHIRE,.62135923,0,0,,,0,0,0,.30097088
BUCKINGHAMSHIRE,.42276424,2,0,,,1,0,0,.36585367
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.50666666,0,0,,0,0,0,0,.22666667
BUCKINGHAMSHIRE,.55769229,0,0,,,0,0,0,.17307693
BUCKINGHAMSHIRE,.61702126,0,0,,,0,0,0,.18085106
BUCKINGHAMSHIRE,.7638889,0,0,,,0,0,0,.22222222
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.81944442,3,0,,,0,0,0,.18055555
BUCKINGHAMSHIRE,.62403101,0,0,,,1,0,0,.17829457
BUCKINGHAMSHIRE,1,0,0,,,0,0,0,0
BUCKINGHAMSHIRE,.57627118,2,0,,,1,0,0,.19774011
BUCKINGHAMSHIRE,.84615386,1,0,,,0,0,0,.14423077
BUCKINGHAMSHIRE,.8232044,1,0,,,1,0,0,.14917128
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.75974023,1,0,,,1,0,0,.1038961
BUCKINGHAMSHIRE,.27010804,4,0,,1,0,0,.0066481996,.24009603
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,.77777779,1,0,,,0,0,0,.027777778
BUCKINGHAMSHIRE,,0,0,,,0,0,,
BUCKINGHAMSHIRE,,1,0,,,0,0,,
BUCKINGHAMSHIRE,,2,0,,,0,0,,
BUCKINGHAMSHIRE,.83999997,0,0,,,0,0,0,.13333334
BUCKINGHAMSHIRE,.45049506,2,0,10,,1,0,0,.2970297
BUCKINGHAMSHIRE,.77777779,1,0,,,1,0,0,.22222222
BUCKINGHAMSHIRE,.93939394,0,0,,0,0,0,0,.060606062
BUCKINGHAMSHIRE,.734375,0,0,,,1,0,0,.2265625
BUCKINGHAMSHIRE,1,1,0,,,0,0,0,0
BUCKINGHAMSHIRE,.59210527,0,0,,,1,0,0,.21052632
BUCKINGHAMSHIRE,.86538464,1,0,,,0,0,0,.01923077
BUCKINGHAMSHIRE,.7904762,0,0,,,0,0,0,.10476191
BUCKINGHAMSHIRE,.68711656,0,0,22,0,0,0,0,.21472393
BUCKINGHAMSHIRE,.60000002,1,0,1,,0,0,0,.16666667
BUCKINGHAMSHIRE,.69607842,0,0,,,0,0,0,.10784314
BUCKINGHAMSHIRE,.76612902,0,0,,0,1,0,0,.11290322
BUCKINGHAMSHIRE,.91836733,0,0,7,,1,0,0,.06122449
BUCKINGHAMSHIRE,.66336632,1,0,,,1,0,0,.099009901
BUCKINGHAMSHIRE,.95061731,2,0,,,1,0,0,.037037037
BUCKINGHAMSHIRE,.55487806,0,0,2,,1,0,0,.28048781
BUCKINGHAMSHIRE,.37168142,0,0,,1,0,0,0,.28318584
CAMBRIDGESHIRE,.59922177,0,0,,,0,0,0,.14396887
CAMBRIDGESHIRE,.42268041,2,0,,,1,0,0,.40206185
CAMBRIDGESHIRE,.72500002,1,0,4,,0,0,0,.1
CAMBRIDGESHIRE,.7846154,1,0,1,0,0,0,0,.13846155
CAMBRIDGESHIRE,.66197181,3,0,12,,1,0,0,.17957747
CAMBRIDGESHIRE,.90196079,0,0,1,,1,0,0,.039215688
CAMBRIDGESHIRE,.8217054,1,0,7,,1,0,0,.15503876
CAMBRIDGESHIRE,.54545456,3,0,2,0,0,0,0,.21590909
CAMBRIDGESHIRE,.60000002,0,0,20,,0,0,0,.21818182
CAMBRIDGESHIRE,.64516127,1,0,15,,0,0,0,.12903225
CAMBRIDGESHIRE,.93506491,1,0,19,,0,0,.0035211267,.051948052
CAMBRIDGESHIRE,.86597937,0,0,,,0,0,0,.12371134
CAMBRIDGESHIRE,.76687115,2,0,,,0,0,0,.12269939
CAMBRIDGESHIRE,.93103451,0,0,2,,0,0,0,0
CAMBRIDGESHIRE,.70833331,1,0,,,0,0,.0035842294,.19444445
CAMBRIDGESHIRE,1,0,0,,,0,0,0,0
CAMBRIDGESHIRE,.70098037,0,0,7,,1,0,.023468057,.18137255
CAMBRIDGESHIRE,.57608694,1,0,,1,1,0,0,.27173913
CAMBRIDGESHIRE,.67213112,0,0,,,1,0,0,.098360658
CAMBRIDGESHIRE,.82857144,0,0,1,,0,0,0,.1
CAMBRIDGESHIRE,.5412088,1,0,1,0,1,0,0,.2912088
CAMBRIDGESHIRE,.66666669,0,0,,,1,0,0,0
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,.76344085,0,0,,,0,0,0,.11827957
CAMBRIDGESHIRE,.95348835,0,0,,,0,0,0,0
CAMBRIDGESHIRE,.90654206,0,0,,0,0,0,0,.074766353
CAMBRIDGESHIRE,.74647886,0,0,8,,0,0,0,.16901408
CAMBRIDGESHIRE,.76296294,0,0,,,0,0,0,.1037037
CAMBRIDGESHIRE,.84931505,0,0,,0,0,0,0,.09589041
CAMBRIDGESHIRE,.72972971,1,0,24,,0,0,0,.24324325
CAMBRIDGESHIRE,.91228068,1,0,,,0,0,0,0
CAMBRIDGESHIRE,.91836733,0,0,2,,0,0,0,0
CAMBRIDGESHIRE,.85925925,1,0,12,,0,0,0,.11111111
CAMBRIDGESHIRE,.61250001,0,0,2,,0,0,0,.21875
CAMBRIDGESHIRE,.71308017,1,0,1,,1,0,0,.24050634
CAMBRIDGESHIRE,.96875,0,0,4,,0,0,0,.03125
CAMBRIDGESHIRE,.54123712,0,0,44,,0,0,0,.32474226
CAMBRIDGESHIRE,.71052629,1,0,,,0,0,0,.21052632
CAMBRIDGESHIRE,.57009345,0,0,3,,0,0,0,.17757009
CAMBRIDGESHIRE,.78378379,2,0,6,0,1,0,0,.067567565
CAMBRIDGESHIRE,.55555558,1,0,3,,0,0,0,.19047619
CAMBRIDGESHIRE,.70769233,0,0,8,0,0,0,0,.13846155
CAMBRIDGESHIRE,.68000001,2,0,8,1,0,0,0,.23272727
CAMBRIDGESHIRE,.74866313,1,0,3,,0,0,0,.10695187
CAMBRIDGESHIRE,.7647059,0,0,,,0,0,0,.15966387
CAMBRIDGESHIRE,.85234898,0,0,1,,0,0,0,.12080537
CAMBRIDGESHIRE,.78571427,1,0,1,,1,0,0,.081632651
CAMBRIDGESHIRE,.63,1,0,,0,1,0,0,.12
CAMBRIDGESHIRE,.86046511,0,0,,,0,0,0,.069767445
CAMBRIDGESHIRE,.65714288,1,0,,,0,0,0,.23809524
CAMBRIDGESHIRE,.69696969,0,0,,,0,0,0,.2
CAMBRIDGESHIRE,.70454544,0,0,,,0,0,0,.18939394
CAMBRIDGESHIRE,.64651161,1,0,,,0,0,0,.20465116
CAMBRIDGESHIRE,,4,0,5,1,0,0,,
CAMBRIDGESHIRE,.59848487,0,0,,,0,0,.0055452865,.24242425
CAMBRIDGESHIRE,.8607595,0,0,1,,0,0,0,.11392405
CAMBRIDGESHIRE,.51403677,1,0,1,,1,0,0,.31364956
CAMBRIDGESHIRE,.80693072,0,0,2,,0,0,0,.12871288
CAMBRIDGESHIRE,.75999999,1,0,,,0,0,0,.12800001
CAMBRIDGESHIRE,.61403507,0,0,2,,0,0,0,.37719297
CAMBRIDGESHIRE,.72477067,0,0,1,,0,0,0,.064220183
CAMBRIDGESHIRE,.67973858,1,0,12,,0,0,0,.19607843
CAMBRIDGESHIRE,.42307693,1,0,8,,0,0,0,.11538462
CAMBRIDGESHIRE,.34474885,2,0,1,0,0,0,0,.34703195
CAMBRIDGESHIRE,.67368424,1,0,7,0,0,0,0,.094736844
CAMBRIDGESHIRE,.57499999,1,0,,,0,0,0,.15000001
CAMBRIDGESHIRE,.40932643,1,0,6,,0,0,.0077821012,.1865285
CAMBRIDGESHIRE,.88235295,0,0,1,,1,0,0,.11764706
CAMBRIDGESHIRE,.48251748,0,0,2,0,1,0,0,.34965035
CAMBRIDGESHIRE,.84615386,0,0,1,,0,0,.062111802,.051282052
CAMBRIDGESHIRE,.73568285,2,0,1,0,0,0,0,.18061674
CAMBRIDGESHIRE,,2,0,,0,0,0,,
CAMBRIDGESHIRE,.85000002,1,0,,0,0,0,0,.12142857
CAMBRIDGESHIRE,.85897434,0,0,,,1,0,0,.03846154
CAMBRIDGESHIRE,.66666669,0,0,,,0,0,0,.23333333
CAMBRIDGESHIRE,.91666669,1,0,4,,1,0,0,.041666668
CAMBRIDGESHIRE,.76056337,1,0,,0,0,0,0,.14084508
CAMBRIDGESHIRE,.76023394,1,0,,,0,0,0,.16374269
CAMBRIDGESHIRE,.67481405,3,0,228,,1,0,0,.21041445
CAMBRIDGESHIRE,.75449103,0,0,3,,0,0,0,.16167665
CAMBRIDGESHIRE,.55844158,0,0,1,,0,0,0,.34415585
CAMBRIDGESHIRE,.67251462,1,0,13,0,0,0,0,.2251462
CAMBRIDGESHIRE,,2,0,1,,0,0,,
CAMBRIDGESHIRE,.55858308,1,0,6,,0,0,0,.26975477
CAMBRIDGESHIRE,.63580245,0,0,9,,0,0,0,.25308642
CAMBRIDGESHIRE,.71249998,2,0,3,,0,0,0,.037500001
CAMBRIDGESHIRE,.71666664,2,0,25,0,0,0,0,.22499999
CAMBRIDGESHIRE,.74509805,2,0,1,,0,0,0,.14705883
CAMBRIDGESHIRE,,0,0,1,,0,0,,
CAMBRIDGESHIRE,.61676645,1,0,2,,0,0,0,.19161677
CAMBRIDGESHIRE,.625,1,0,2,,0,0,0,.21590909
CAMBRIDGESHIRE,.64242423,0,0,10,0,1,0,0,.23636363
CAMBRIDGESHIRE,1,0,0,,,0,0,0,0
CAMBRIDGESHIRE,,0,0,42,,0,0,,
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,1,0,0,,,0,0,0,0
CAMBRIDGESHIRE,.86324787,0,0,1,,0,0,.023201857,.07692308
CAMBRIDGESHIRE,.59183675,0,0,2,,0,0,0,.17346939
CAMBRIDGESHIRE,.77083331,1,0,57,,0,0,0,.11458334
CAMBRIDGESHIRE,.70050764,1,0,2,,0,0,0,.18274112
CAMBRIDGESHIRE,.83042395,1,0,,,0,0,0,.084788032
CAMBRIDGESHIRE,.79256964,1,0,,,0,0,0,.11145511
CAMBRIDGESHIRE,,0,0,2,,0,0,,
CAMBRIDGESHIRE,.51339287,0,0,96,1,1,0,0,.27232143
CAMBRIDGESHIRE,.17317317,0,0,26,,0,0,0,.37837839
CAMBRIDGESHIRE,,0,0,1,,0,0,,
CAMBRIDGESHIRE,.16666667,4,0,16,,1,0,0,.055555556
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,.79148936,2,0,,,0,0,0,.10212766
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,.78181821,0,0,1,,0,0,0,.063636363
CAMBRIDGESHIRE,,0,0,2,,0,0,,
CAMBRIDGESHIRE,,0,0,1,,0,0,,
CAMBRIDGESHIRE,.80000001,1,0,1,,0,0,0,.075000003
CAMBRIDGESHIRE,,0,0,1,,0,0,,
CAMBRIDGESHIRE,.92592591,3,0,,,0,0,0,.074074075
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,.65165168,1,0,2,0,0,0,.010279002,.24024025
CAMBRIDGESHIRE,.78448278,2,0,23,,0,0,0,.15086207
CAMBRIDGESHIRE,.73504275,0,0,8,,0,0,0,.12820514
CAMBRIDGESHIRE,.68110919,1,0,1,,0,0,0,.20277296
CAMBRIDGESHIRE,.80000001,0,0,,,0,0,0,.10222222
CAMBRIDGESHIRE,.80392158,0,0,1,,0,0,0,.098039217
CAMBRIDGESHIRE,.65146577,4,0,178,,0,0,0,.21281216
CAMBRIDGESHIRE,.28104576,4,0,22,,0,0,0,.23093683
CAMBRIDGESHIRE,,2,0,181,0,0,0,,
CAMBRIDGESHIRE,.76923078,0,0,1,0,1,0,0,.15384616
CAMBRIDGESHIRE,.69090909,0,0,,,0,0,0,.14545454
CAMBRIDGESHIRE,.9402985,1,0,,,0,0,0,0
CAMBRIDGESHIRE,.82062781,1,0,6,0,0,0,0,.11659193
CAMBRIDGESHIRE,.61894739,2,0,1,0,1,0,0,.21473685
CAMBRIDGESHIRE,,1,0,4,,0,0,,
CAMBRIDGESHIRE,.67307693,1,0,6,0,1,0,0,.13076924
CAMBRIDGESHIRE,.17210145,4,0,4,1,0,0,0,.46014494
CAMBRIDGESHIRE,.41935483,0,0,18,,0,0,0,.16589862
CAMBRIDGESHIRE,.60294116,1,0,4,,0,0,0,.26102942
CAMBRIDGESHIRE,.7264151,0,0,25,,0,0,0,.20754717
CAMBRIDGESHIRE,.69756097,2,0,10,0,1,0,0,.25853658
CAMBRIDGESHIRE,.89999998,0,0,1,0,0,0,0,.075000003
CAMBRIDGESHIRE,.61377245,0,0,8,,0,0,.0014255168,.30838323
CAMBRIDGESHIRE,.54615384,1,0,5,,0,0,0,.18076923
CAMBRIDGESHIRE,.69288391,2,0,10,0,1,0,0,.21722846
CAMBRIDGESHIRE,.81818181,0,0,,,0,0,0,.15909091
CAMBRIDGESHIRE,.68085104,1,0,,,0,0,0,.17021276
CAMBRIDGESHIRE,.79094827,0,0,1,,0,0,0,.125
CAMBRIDGESHIRE,.72619045,1,0,1,,1,0,0,.22023809
CAMBRIDGESHIRE,.76923078,0,0,,,0,0,0,.03846154
CAMBRIDGESHIRE,,1,0,,,0,0,,
CAMBRIDGESHIRE,.80882353,0,0,1,,1,0,0,.14705883
CAMBRIDGESHIRE,.78947371,1,0,1,0,1,0,0,.15789473
CAMBRIDGESHIRE,.72307694,1,0,,,1,0,0,.061538462
CAMBRIDGESHIRE,.89285713,0,0,,,1,0,0,.035714287
CAMBRIDGESHIRE,.86885244,0,0,,,1,0,0,.13114753
CAMBRIDGESHIRE,.90476191,0,0,,,0,0,0,.095238097
CAMBRIDGESHIRE,.96875,1,0,,,0,0,0,.03125
CAMBRIDGESHIRE,.67301589,1,0,,,1,0,0,.18095239
CAMBRIDGESHIRE,.824,0,0,6,,1,0,0,.16
CAMBRIDGESHIRE,.58119661,0,0,,,1,0,0,.085470088
CAMBRIDGESHIRE,.76923078,0,0,,,0,0,0,.12820514
CAMBRIDGESHIRE,.58035713,0,0,26,,1,0,0,.125
CAMBRIDGESHIRE,.90909094,1,0,1,,0,0,0,.090909094
CAMBRIDGESHIRE,.7368421,4,0,28,,1,0,0,.15789473
CAMBRIDGESHIRE,.62765956,0,0,,0,0,0,0,.24468085
CAMBRIDGESHIRE,.49221185,3,0,12,,0,0,.10988075,.1152648
CAMBRIDGESHIRE,.89473683,1,0,7,0,0,0,0,.03508772
CAMBRIDGESHIRE,.79545456,0,0,,,1,0,0,.10227273
CAMBRIDGESHIRE,.921875,0,0,,,0,0,0,.015625
CAMBRIDGESHIRE,.17419355,0,0,,,1,0,0,.28903225
CAMBRIDGESHIRE,.016000001,0,0,,,1,0,0,.47999999
CAMBRIDGESHIRE,0,0,0,,,1,0,0,.48275861
CAMBRIDGESHIRE,0,4,0,,,1,0,0,.69432312
CAMBRIDGESHIRE,,0,0,,,1,0,,
CAMBRIDGESHIRE,.014573991,0,0,,1,0,0,0,.42937219
,.22021116,0,0,,0,0,0,0,.45399699
CAMBRIDGESHIRE,,0,0,,,1,0,,
CAMBRIDGESHIRE,.68443805,4,0,16,,0,0,0,.17435159
CAMBRIDGESHIRE,,0,0,,,0,0,,
CAMBRIDGESHIRE,.80051816,3,0,,,1,0,0,.088082902
CAMBRIDGESHIRE,.006849315,0,0,,,1,0,0,.28424656
CAMBRIDGESHIRE,.0051679588,0,0,,,0,0,0,.374677
CAMBRIDGESHIRE,.022321429,0,0,,,0,0,0,.36160713
CAMBRIDGESHIRE,.10823373,0,0,,,1,0,0,.57968128
CAMBRIDGESHIRE,.69343066,3,0,1,,1,0,0,.18978103
CAMBRIDGESHIRE,.62318838,1,0,,,0,0,0,.33333334
CAMBRIDGESHIRE,.86904764,1,0,,,0,0,0,.11904762
CAMBRIDGESHIRE,.59523809,3,0,9,0,1,0,0,.24149659
CHESHIRE,,0,0,,,0,0,,
CHESHIRE,.034113061,1,0,,,0,0,.00054492202,.24204029
CHESHIRE,.54054052,1,0,,,0,0,.14705883,.1891892
CHESHIRE,.62820512,1,1,,,0,1,0,.1923077
CHESHIRE,.053299494,1,0,,1,0,0,0,.2969543
