STARTcounty,copyhold_count,market_1600,agr_share,ind_share,NrGentry,mills,mill,valordummy,perc_catholics_1800
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,,,,1,0,0,0,
BUCKINGHAMSHIRE,,1,,,0,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,,,,1,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,1,1,1,
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,1,,,1,1,1,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,1,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,,,,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,1,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,1,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,,,,0,0,0,0,
BUCKINGHAMSHIRE,,,,,,,,0,
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,0,0,0,1,1
BUCKINGHAMSHIRE,,,,,0,0,0,1,1
BUCKINGHAMSHIRE,,1,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,,,,0,0,0,0,1
BUCKINGHAMSHIRE,,1,,,1,0,0,0,1
BUCKINGHAMSHIRE,,,,,0,0,0,0,1
BUCKINGHAMSHIRE,,,,,,,,0,1
BUCKINGHAMSHIRE,,1,,,0,0,0,1,1
BUCKINGHAMSHIRE,,,,,0,0,0,1,1
BUCKINGHAMSHIRE,,,,,,,,1,1
BUCKINGHAMSHIRE,,,,,1,0,0,1,1
BUCKINGHAMSHIRE,,,,,0,0,0,1,1
BUCKINGHAMSHIRE,,1,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,0,0,0,1,1
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,0,0,0,1,1
CAMBRIDGESHIRE,,,,,0,0,0,1,1
CAMBRIDGESHIRE,,,,,0,0,0,0,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,1,1,0,1
CAMBRIDGESHIRE,,1,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,1,,,1,1,1,1,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,1,,,0,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,1,1
CAMBRIDGESHIRE,,1,,,0,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,,,,0,
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,1,,,0,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,1,,,0,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,0,
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,1,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,1,1,0,1
CAMBRIDGESHIRE,,,,,0,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,1,1,0,1
CAMBRIDGESHIRE,,1,,,1,1,1,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,1,,,1,1,1,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,2,1,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,0,0,0,0,
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,0,0,0,0,
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,1,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,1,,,,,,1,1
CAMBRIDGESHIRE,,1,,,,,,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,1,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,0,1,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,0,0,0,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,,,,1,
CAMBRIDGESHIRE,,1,,,1,0,0,0,1
,,1,,,1,0,0,0,1
CAMBRIDGESHIRE,,,,,,,,1,
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,,,,1,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,1,0,0,1,1
CAMBRIDGESHIRE,,,,,,,,0,1
CAMBRIDGESHIRE,,,,,1,0,0,0,1
CAMBRIDGESHIRE,,1,,,0,0,0,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,0,0,0,0,1
CHESHIRE,,1,,,,,,0,1
CHESHIRE,,1,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,0,0,0,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,
,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,1,,,,,,1,1
CHESHIRE,,,,,0,0,0,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,1,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,1,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,1,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,0,0,0,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,1,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,1,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,1,0,0,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,1,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,1,0,0,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,0,0,0,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,1,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,0,0,0,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,1,0,0,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,1,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,1,,,,,,0,
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,
CHESHIRE,,1,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,1,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,1,,,0,0,0,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,1,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
CHESHIRE,,,,,,,,0,1
